item_id,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
305824,0,0,0,0,0,0,0,0,0,0,0,0
307386,0,0,0,0,0,0,0,0,0,0,0,0
308345,0,0,0,0,0,0,0,0,0,0,0,0
311599,0,0,0,0,0,0,0,0,0,0,0,0
311889,0,0,0,0,0,0,0,0,0,0,0,0
312275,0,0,0,0,0,0,0,0,0,0,0,0
313246,0,0,0,0,0,0,0,0,0,0,0,0
317855,0,0,0,0,0,0,0,0,0,0,0,0
318500,0,0,0,0,0,0,0,0,0,0,0,0
318876,0,0,0,0,0,0,0,0,0,0,0,0
319606,0,0,0,0,0,0,0,0,0,0,0,0
320363,0,0,0,0,0,0,0,0,0,0,0,0
320661,0,0,0,0,0,0,0,0,0,0,0,0
321121,0,0,0,0,0,0,0,0,0,0,0,0
321142,0,0,0,0,0,0,0,0,0,0,0,0
321346,0,0,0,0,0,0,0,0,0,0,0,0
322325,0,0,0,0,0,0,0,0,0,0,0,0
322509,0,0,0,0,0,0,0,0,0,0,0,0
324907,0,0,0,0,0,0,0,0,0,0,0,0
325080,0,0,0,0,0,0,0,0,0,0,0,0
325308,0,0,0,0,0,0,0,0,0,0,0,0
327003,0,0,0,0,0,0,0,0,0,0,0,0
327641,0,0,0,0,0,0,0,0,0,0,0,0
331156,0,0,0,0,0,0,0,0,0,0,0,0
331494,0,0,0,0,0,0,0,0,0,0,0,0
334023,0,0,0,0,0,0,0,0,0,0,0,0
334565,0,0,0,0,0,0,0,0,0,0,0,0
334981,0,0,0,0,0,0,0,0,0,0,0,0
336356,0,0,0,0,0,0,0,0,0,0,0,0
338168,0,0,0,0,0,0,0,0,0,0,0,0
339381,0,0,0,0,0,0,0,0,0,0,0,0
340831,0,0,0,0,0,0,0,0,0,0,0,0
340962,0,0,0,0,0,0,0,0,0,0,0,0
341027,0,0,0,0,0,0,0,0,0,0,0,0
342017,0,0,0,0,0,0,0,0,0,0,0,0
347864,0,0,0,0,0,0,0,0,0,0,0,0
348771,0,0,0,0,0,0,0,0,0,0,0,0
349258,0,0,0,0,0,0,0,0,0,0,0,0
349401,0,0,0,0,0,0,0,0,0,0,0,0
351767,0,0,0,0,0,0,0,0,0,0,0,0
352009,0,0,0,0,0,0,0,0,0,0,0,0
352953,0,0,0,0,0,0,0,0,0,0,0,0
354121,0,0,0,0,0,0,0,0,0,0,0,0
354560,0,0,0,0,0,0,0,0,0,0,0,0
354984,0,0,0,0,0,0,0,0,0,0,0,0
355147,0,0,0,0,0,0,0,0,0,0,0,0
355369,0,0,0,0,0,0,0,0,0,0,0,0
355643,0,0,0,0,0,0,0,0,0,0,0,0
356386,0,0,0,0,0,0,0,0,0,0,0,0
358054,0,0,0,0,0,0,0,0,0,0,0,0
358956,0,0,0,0,0,0,0,0,0,0,0,0
359438,0,0,0,0,0,0,0,0,0,0,0,0
360190,0,0,0,0,0,0,0,0,0,0,0,0
363110,0,0,0,0,0,0,0,0,0,0,0,0
363396,0,0,0,0,0,0,0,0,0,0,0,0
364712,0,0,0,0,0,0,0,0,0,0,0,0
365111,0,0,0,0,0,0,0,0,0,0,0,0
365488,0,0,0,0,0,0,0,0,0,0,0,0
366936,0,0,0,0,0,0,0,0,0,0,0,0
367535,0,0,0,0,0,0,0,0,0,0,0,0
369715,0,0,0,0,0,0,0,0,0,0,0,0
370008,0,0,0,0,0,0,0,0,0,0,0,0
372997,0,0,0,0,0,0,0,0,0,0,0,0
374515,0,0,0,0,0,0,0,0,0,0,0,0
374747,0,0,0,0,0,0,0,0,0,0,0,0
375711,0,0,0,0,0,0,0,0,0,0,0,0
375717,0,0,0,0,0,0,0,0,0,0,0,0
376868,0,0,0,0,0,0,0,0,0,0,0,0
377469,0,0,0,0,0,0,0,0,0,0,0,0
377929,0,0,0,0,0,0,0,0,0,0,0,0
379785,0,0,0,0,0,0,0,0,0,0,0,0
380184,0,0,0,0,0,0,0,0,0,0,0,0
380204,0,0,0,0,0,0,0,0,0,0,0,0
381525,0,0,0,0,0,0,0,0,0,0,0,0
381533,0,0,0,0,0,0,0,0,0,0,0,0
381544,0,0,0,0,0,0,0,0,0,0,0,0
381909,0,0,0,0,0,0,0,0,0,0,0,0
381917,0,0,0,0,0,0,0,0,0,0,0,0
382877,0,0,0,0,0,0,0,0,0,0,0,0
383241,0,0,0,0,0,0,0,0,0,0,0,0
383967,0,0,0,0,0,0,0,0,0,0,0,0
384099,0,0,0,0,0,0,0,0,0,0,0,0
384636,0,0,0,0,0,0,0,0,0,0,0,0
384884,0,0,0,0,0,0,0,0,0,0,0,0
386374,0,0,0,0,0,0,0,0,0,0,0,0
387276,0,0,0,0,0,0,0,0,0,0,0,0
388041,0,0,0,0,0,0,0,0,0,0,0,0
388168,0,0,0,0,0,0,0,0,0,0,0,0
389249,0,0,0,0,0,0,0,0,0,0,0,0
391153,0,0,0,0,0,0,0,0,0,0,0,0
391556,0,0,0,0,0,0,0,0,0,0,0,0
392604,0,0,0,0,0,0,0,0,0,0,0,0
392733,0,0,0,0,0,0,0,0,0,0,0,0
393131,0,0,0,0,0,0,0,0,0,0,0,0
394010,0,0,0,0,0,0,0,0,0,0,0,0
394067,0,0,0,0,0,0,0,0,0,0,0,0
394331,0,0,0,0,0,0,0,0,0,0,0,0
394480,0,0,0,0,0,0,0,0,0,0,0,0
394520,0,0,0,0,0,0,0,0,0,0,0,0
395374,0,0,0,0,0,0,0,0,0,0,0,0
396456,0,0,0,0,0,0,0,0,0,0,0,0
396799,0,0,0,0,0,0,0,0,0,0,0,0
397312,0,0,0,0,0,0,0,0,0,0,0,0
397747,0,0,0,0,0,0,0,0,0,0,0,0
397829,0,0,0,0,0,0,0,0,0,0,0,0
400729,0,0,0,0,0,0,0,0,0,0,0,0
401441,0,0,0,0,0,0,0,0,0,0,0,0
405268,0,0,0,0,0,0,0,0,0,0,0,0
406600,0,0,0,0,0,0,0,0,0,0,0,0
406974,0,0,0,0,0,0,0,0,0,0,0,0
407545,0,0,0,0,0,0,0,0,0,0,0,0
408469,0,0,0,0,0,0,0,0,0,0,0,0
408581,0,0,0,0,0,0,0,0,0,0,0,0
411895,0,0,0,0,0,0,0,0,0,0,0,0
412156,0,0,0,0,0,0,0,0,0,0,0,0
415298,0,0,0,0,0,0,0,0,0,0,0,0
417263,0,0,0,0,0,0,0,0,0,0,0,0
417684,0,0,0,0,0,0,0,0,0,0,0,0
420641,0,0,0,0,0,0,0,0,0,0,0,0
420663,0,0,0,0,0,0,0,0,0,0,0,0
421326,0,0,0,0,0,0,0,0,0,0,0,0
421992,0,0,0,0,0,0,0,0,0,0,0,0
423652,0,0,0,0,0,0,0,0,0,0,0,0
424014,0,0,0,0,0,0,0,0,0,0,0,0
424659,0,0,0,0,0,0,0,0,0,0,0,0
424863,0,0,0,0,0,0,0,0,0,0,0,0
429099,0,0,0,0,0,0,0,0,0,0,0,0
429417,0,0,0,0,0,0,0,0,0,0,0,0
429777,0,0,0,0,0,0,0,0,0,0,0,0
430002,0,0,0,0,0,0,0,0,0,0,0,0
432480,0,0,0,0,0,0,0,0,0,0,0,0
435057,0,0,0,0,0,0,0,0,0,0,0,0
435282,0,0,0,0,0,0,0,0,0,0,0,0
437171,0,0,0,0,0,0,0,0,0,0,0,0
437565,0,0,0,0,0,0,0,0,0,0,0,0
438775,0,0,0,0,0,0,0,0,0,0,0,0
439109,0,0,0,0,0,0,0,0,0,0,0,0
439710,0,0,0,0,0,0,0,0,0,0,0,0
439925,0,0,0,0,0,0,0,0,0,0,0,0
440075,0,0,0,0,0,0,0,0,0,0,0,0
440664,0,0,0,0,0,0,0,0,0,0,0,0
442497,0,0,0,0,0,0,0,0,0,0,0,0
444221,0,0,0,0,0,0,0,0,0,0,0,0
444561,0,0,0,0,0,0,0,0,0,0,0,0
444858,0,0,0,0,0,0,0,0,0,0,0,0
444872,0,0,0,0,0,0,0,0,0,0,0,0
445136,0,0,0,0,0,0,0,0,0,0,0,0
445415,0,0,0,0,0,0,0,0,0,0,0,0
445494,0,0,0,0,0,0,0,0,0,0,0,0
446296,0,0,0,0,0,0,0,0,0,0,0,0
446650,0,0,0,0,0,0,0,0,0,0,0,0
446755,0,0,0,0,0,0,0,0,0,0,0,0
447184,0,0,0,0,0,0,0,0,0,0,0,0
447265,0,0,0,0,0,0,0,0,0,0,0,0
447292,0,0,0,0,0,0,0,0,0,0,0,0
465369,0,0,0,0,0,0,0,0,0,0,0,0
466248,0,0,0,0,0,0,0,0,0,0,0,0
466377,0,0,0,0,0,0,0,0,0,0,0,0
466856,0,0,0,0,0,0,0,0,0,0,0,0
467100,0,0,0,0,0,0,0,0,0,0,0,0
467303,0,0,0,0,0,0,0,0,0,0,0,0
467580,0,0,0,0,0,0,0,0,0,0,0,0
468349,0,0,0,0,0,0,0,0,0,0,0,0
468529,0,0,0,0,0,0,0,0,0,0,0,0
469177,0,0,0,0,0,0,0,0,0,0,0,0
469664,0,0,0,0,0,0,0,0,0,0,0,0
470113,0,0,0,0,0,0,0,0,0,0,0,0
470331,0,0,0,0,0,0,0,0,0,0,0,0
470693,0,0,0,0,0,0,0,0,0,0,0,0
471157,0,0,0,0,0,0,0,0,0,0,0,0
471925,0,0,0,0,0,0,0,0,0,0,0,0
473095,0,0,0,0,0,0,0,0,0,0,0,0
473509,0,0,0,0,0,0,0,0,0,0,0,0
474607,0,0,0,0,0,0,0,0,0,0,0,0
475631,0,0,0,0,0,0,0,0,0,0,0,0
475981,0,0,0,0,0,0,0,0,0,0,0,0
476037,0,0,0,0,0,0,0,0,0,0,0,0
477779,0,0,0,0,0,0,0,0,0,0,0,0
478242,0,0,0,0,0,0,0,0,0,0,0,0
478317,0,0,0,0,0,0,0,0,0,0,0,0
479738,0,0,0,0,0,0,0,0,0,0,0,0
480372,0,0,0,0,0,0,0,0,0,0,0,0
480924,0,0,0,0,0,0,0,0,0,0,0,0
481150,0,0,0,0,0,0,0,0,0,0,0,0
481947,0,0,0,0,0,0,0,0,0,0,0,0
483031,0,0,0,0,0,0,0,0,0,0,0,0
483411,0,0,0,0,0,0,0,0,0,0,0,0
483468,0,0,0,0,0,0,0,0,0,0,0,0
483485,0,0,0,0,0,0,0,0,0,0,0,0
483921,0,0,0,0,0,0,0,0,0,0,0,0
484351,0,0,0,0,0,0,0,0,0,0,0,0
484446,0,0,0,0,0,0,0,0,0,0,0,0
484821,0,0,0,0,0,0,0,0,0,0,0,0
484983,0,0,0,0,0,0,0,0,0,0,0,0
485180,0,0,0,0,0,0,0,0,0,0,0,0
485262,0,0,0,0,0,0,0,0,0,0,0,0
485675,0,0,0,0,0,0,0,0,0,0,0,0
485980,0,0,0,0,0,0,0,0,0,0,0,0
486994,0,0,0,0,0,0,0,0,0,0,0,0
487002,0,0,0,0,0,0,0,0,0,0,0,0
487226,0,0,0,0,0,0,0,0,0,0,0,0
487386,0,0,0,0,0,0,0,0,0,0,0,0
487543,0,0,0,0,0,0,0,0,0,0,0,0
487573,0,0,0,0,0,0,0,0,0,0,0,0
489198,0,0,0,0,0,0,0,0,0,0,0,0
490391,0,0,0,0,0,0,0,0,0,0,0,0
491114,0,0,0,0,0,0,0,0,0,0,0,0
492468,0,0,0,0,0,0,0,0,0,0,0,0
492895,0,0,0,0,0,0,0,0,0,0,0,0
492928,0,0,0,0,0,0,0,0,0,0,0,0
493559,0,0,0,0,0,0,0,0,0,0,0,0
494896,0,0,0,0,0,0,0,0,0,0,0,0
494948,0,0,0,0,0,0,0,0,0,0,0,0
495324,0,0,0,0,0,0,0,0,0,0,0,0
495876,0,0,0,0,0,0,0,0,0,0,0,0
495958,0,0,0,0,0,0,0,0,0,0,0,0
496547,0,0,0,0,0,0,0,0,0,0,0,0
497872,0,0,0,0,0,0,0,0,0,0,0,0
499952,0,0,0,0,0,0,0,0,0,0,0,0
500279,0,0,0,0,0,0,0,0,0,0,0,0
500395,0,0,0,0,0,0,0,0,0,0,0,0
501095,0,0,0,0,0,0,0,0,0,0,0,0
504352,0,0,0,0,0,0,0,0,0,0,0,0
504393,0,0,0,0,0,0,0,0,0,0,0,0
504967,0,0,0,0,0,0,0,0,0,0,0,0
505151,0,0,0,0,0,0,0,0,0,0,0,0
505248,0,0,0,0,0,0,0,0,0,0,0,0
505899,0,0,0,0,0,0,0,0,0,0,0,0
506622,0,0,0,0,0,0,0,0,0,0,0,0
506650,0,0,0,0,0,0,0,0,0,0,0,0
507009,0,0,0,0,0,0,0,0,0,0,0,0
507817,0,0,0,0,0,0,0,0,0,0,0,0
507983,0,0,0,0,0,0,0,0,0,0,0,0
508100,0,0,0,0,0,0,0,0,0,0,0,0
508400,0,0,0,0,0,0,0,0,0,0,0,0
508470,0,0,0,0,0,0,0,0,0,0,0,0
508940,0,0,0,0,0,0,0,0,0,0,0,0
509696,0,0,0,0,0,0,0,0,0,0,0,0
510141,0,0,0,0,0,0,0,0,0,0,0,0
511238,0,0,0,0,0,0,0,0,0,0,0,0
511469,0,0,0,0,0,0,0,0,0,0,0,0
511506,0,0,0,0,0,0,0,0,0,0,0,0
511901,0,0,0,0,0,0,0,0,0,0,0,0
512118,0,0,0,0,0,0,0,0,0,0,0,0
513077,0,0,0,0,0,0,0,0,0,0,0,0
514031,0,0,0,0,0,0,0,0,0,0,0,0
515648,0,0,0,0,0,0,0,0,0,0,0,0
516601,0,0,0,0,0,0,0,0,0,0,0,0
517075,0,0,0,0,0,0,0,0,0,0,0,0
517679,0,0,0,0,0,0,0,0,0,0,0,0
518711,0,0,0,0,0,0,0,0,0,0,0,0
519078,0,0,0,0,0,0,0,0,0,0,0,0
519084,0,0,0,0,0,0,0,0,0,0,0,0
519859,0,0,0,0,0,0,0,0,0,0,0,0
521671,0,0,0,0,0,0,0,0,0,0,0,0
521957,0,0,0,0,0,0,0,0,0,0,0,0
522087,0,0,0,0,0,0,0,0,0,0,0,0
523021,0,0,0,0,0,0,0,0,0,0,0,0
523247,0,0,0,0,0,0,0,0,0,0,0,0
524290,0,0,0,0,0,0,0,0,0,0,0,0
525027,0,0,0,0,0,0,0,0,0,0,0,0
525942,0,0,0,0,0,0,0,0,0,0,0,0
526285,0,0,0,0,0,0,0,0,0,0,0,0
526948,0,0,0,0,0,0,0,0,0,0,0,0
529438,0,0,0,0,0,0,0,0,0,0,0,0
529439,0,0,0,0,0,0,0,0,0,0,0,0
529705,0,0,0,0,0,0,0,0,0,0,0,0
531290,0,0,0,0,0,0,0,0,0,0,0,0
531755,0,0,0,0,0,0,0,0,0,0,0,0
532274,0,0,0,0,0,0,0,0,0,0,0,0
532468,0,0,0,0,0,0,0,0,0,0,0,0
532617,0,0,0,0,0,0,0,0,0,0,0,0
533077,0,0,0,0,0,0,0,0,0,0,0,0
533210,0,0,0,0,0,0,0,0,0,0,0,0
533527,0,0,0,0,0,0,0,0,0,0,0,0
534143,0,0,0,0,0,0,0,0,0,0,0,0
534163,0,0,0,0,0,0,0,0,0,0,0,0
534428,0,0,0,0,0,0,0,0,0,0,0,0
534830,0,0,0,0,0,0,0,0,0,0,0,0
535077,0,0,0,0,0,0,0,0,0,0,0,0
535462,0,0,0,0,0,0,0,0,0,0,0,0
535506,0,0,0,0,0,0,0,0,0,0,0,0
535548,0,0,0,0,0,0,0,0,0,0,0,0
536286,0,0,0,0,0,0,0,0,0,0,0,0
536629,0,0,0,0,0,0,0,0,0,0,0,0
536805,0,0,0,0,0,0,0,0,0,0,0,0
537077,0,0,0,0,0,0,0,0,0,0,0,0
537171,0,0,0,0,0,0,0,0,0,0,0,0
537373,0,0,0,0,0,0,0,0,0,0,0,0
537605,0,0,0,0,0,0,0,0,0,0,0,0
537698,0,0,0,0,0,0,0,0,0,0,0,0
538196,0,0,0,0,0,0,0,0,0,0,0,0
539675,0,0,0,0,0,0,0,0,0,0,0,0
539894,0,0,0,0,0,0,0,0,0,0,0,0
540558,0,0,0,0,0,0,0,0,0,0,0,0
541769,0,0,0,0,0,0,0,0,0,0,0,0
542456,0,0,0,0,0,0,0,0,0,0,0,0
542466,0,0,0,0,0,0,0,0,0,0,0,0
542547,0,0,0,0,0,0,0,0,0,0,0,0
542562,0,0,0,0,0,0,0,0,0,0,0,0
543963,0,0,0,0,0,0,0,0,0,0,0,0
544050,0,0,0,0,0,0,0,0,0,0,0,0
544430,0,0,0,0,0,0,0,0,0,0,0,0
545146,0,0,0,0,0,0,0,0,0,0,0,0
545160,0,0,0,0,0,0,0,0,0,0,0,0
545196,0,0,0,0,0,0,0,0,0,0,0,0
545223,0,0,0,0,0,0,0,0,0,0,0,0
545254,0,0,0,0,0,0,0,0,0,0,0,0
546202,0,0,0,0,0,0,0,0,0,0,0,0
546302,0,0,0,0,0,0,0,0,0,0,0,0
547018,0,0,0,0,0,0,0,0,0,0,0,0
547268,0,0,0,0,0,0,0,0,0,0,0,0
547487,0,0,0,0,0,0,0,0,0,0,0,0
547556,0,0,0,0,0,0,0,0,0,0,0,0
548296,0,0,0,0,0,0,0,0,0,0,0,0
548445,0,0,0,0,0,0,0,0,0,0,0,0
548578,0,0,0,0,0,0,0,0,0,0,0,0
548844,0,0,0,0,0,0,0,0,0,0,0,0
549078,0,0,0,0,0,0,0,0,0,0,0,0
549087,0,0,0,0,0,0,0,0,0,0,0,0
549190,0,0,0,0,0,0,0,0,0,0,0,0
549892,0,0,0,0,0,0,0,0,0,0,0,0
550269,0,0,0,0,0,0,0,0,0,0,0,0
551053,0,0,0,0,0,0,0,0,0,0,0,0
551252,0,0,0,0,0,0,0,0,0,0,0,0
551515,0,0,0,0,0,0,0,0,0,0,0,0
551718,0,0,0,0,0,0,0,0,0,0,0,0
551953,0,0,0,0,0,0,0,0,0,0,0,0
552025,0,0,0,0,0,0,0,0,0,0,0,0
552656,0,0,0,0,0,0,0,0,0,0,0,0
552896,0,0,0,0,0,0,0,0,0,0,0,0
552931,0,0,0,0,0,0,0,0,0,0,0,0
553000,0,0,0,0,0,0,0,0,0,0,0,0
553437,0,0,0,0,0,0,0,0,0,0,0,0
553733,0,0,0,0,0,0,0,0,0,0,0,0
553807,0,0,0,0,0,0,0,0,0,0,0,0
553808,0,0,0,0,0,0,0,0,0,0,0,0
554004,0,0,0,0,0,0,0,0,0,0,0,0
554766,0,0,0,0,0,0,0,0,0,0,0,0
554969,0,0,0,0,0,0,0,0,0,0,0,0
555015,0,0,0,0,0,0,0,0,0,0,0,0
555603,0,0,0,0,0,0,0,0,0,0,0,0
555720,0,0,0,0,0,0,0,0,0,0,0,0
555860,0,0,0,0,0,0,0,0,0,0,0,0
555994,0,0,0,0,0,0,0,0,0,0,0,0
556012,0,0,0,0,0,0,0,0,0,0,0,0
556853,0,0,0,0,0,0,0,0,0,0,0,0
556877,0,0,0,0,0,0,0,0,0,0,0,0
557029,0,0,0,0,0,0,0,0,0,0,0,0
557351,0,0,0,0,0,0,0,0,0,0,0,0
558084,0,0,0,0,0,0,0,0,0,0,0,0
558595,0,0,0,0,0,0,0,0,0,0,0,0
558702,0,0,0,0,0,0,0,0,0,0,0,0
558921,0,0,0,0,0,0,0,0,0,0,0,0
559065,0,0,0,0,0,0,0,0,0,0,0,0
559090,0,0,0,0,0,0,0,0,0,0,0,0
559336,0,0,0,0,0,0,0,0,0,0,0,0
559381,0,0,0,0,0,0,0,0,0,0,0,0
559467,0,0,0,0,0,0,0,0,0,0,0,0
559573,0,0,0,0,0,0,0,0,0,0,0,0
559831,0,0,0,0,0,0,0,0,0,0,0,0
559861,0,0,0,0,0,0,0,0,0,0,0,0
560117,0,0,0,0,0,0,0,0,0,0,0,0
560238,0,0,0,0,0,0,0,0,0,0,0,0
560335,0,0,0,0,0,0,0,0,0,0,0,0
560536,0,0,0,0,0,0,0,0,0,0,0,0
560636,0,0,0,0,0,0,0,0,0,0,0,0
560920,0,0,0,0,0,0,0,0,0,0,0,0
561060,0,0,0,0,0,0,0,0,0,0,0,0
561061,0,0,0,0,0,0,0,0,0,0,0,0
561674,0,0,0,0,0,0,0,0,0,0,0,0
561953,0,0,0,0,0,0,0,0,0,0,0,0
561978,0,0,0,0,0,0,0,0,0,0,0,0
562139,0,0,0,0,0,0,0,0,0,0,0,0
562267,0,0,0,0,0,0,0,0,0,0,0,0
562438,0,0,0,0,0,0,0,0,0,0,0,0
562642,0,0,0,0,0,0,0,0,0,0,0,0
562643,0,0,0,0,0,0,0,0,0,0,0,0
562783,0,0,0,0,0,0,0,0,0,0,0,0
562857,0,0,0,0,0,0,0,0,0,0,0,0
563413,0,0,0,0,0,0,0,0,0,0,0,0
563487,0,0,0,0,0,0,0,0,0,0,0,0
563754,0,0,0,0,0,0,0,0,0,0,0,0
563822,0,0,0,0,0,0,0,0,0,0,0,0
563945,0,0,0,0,0,0,0,0,0,0,0,0
563986,0,0,0,0,0,0,0,0,0,0,0,0
563987,0,0,0,0,0,0,0,0,0,0,0,0
564409,0,0,0,0,0,0,0,0,0,0,0,0
564460,0,0,0,0,0,0,0,0,0,0,0,0
564810,0,0,0,0,0,0,0,0,0,0,0,0
564906,0,0,0,0,0,0,0,0,0,0,0,0
565008,0,0,0,0,0,0,0,0,0,0,0,0
565009,0,0,0,0,0,0,0,0,0,0,0,0
565344,0,0,0,0,0,0,0,0,0,0,0,0
565402,0,0,0,0,0,0,0,0,0,0,0,0
565869,0,0,0,0,0,0,0,0,0,0,0,0
565988,0,0,0,0,0,0,0,0,0,0,0,0
566181,0,0,0,0,0,0,0,0,0,0,0,0
566669,0,0,0,0,0,0,0,0,0,0,0,0
567048,0,0,0,0,0,0,0,0,0,0,0,0
567059,0,0,0,0,0,0,0,0,0,0,0,0
567273,0,0,0,0,0,0,0,0,0,0,0,0
567757,0,0,0,0,0,0,0,0,0,0,0,0
567889,0,0,0,0,0,0,0,0,0,0,0,0
567963,0,0,0,0,0,0,0,0,0,0,0,0
568042,0,0,0,0,0,0,0,0,0,0,0,0
568370,0,0,0,0,0,0,0,0,0,0,0,0
568559,0,0,0,0,0,0,0,0,0,0,0,0
568968,0,0,0,0,0,0,0,0,0,0,0,0
569074,0,0,0,0,0,0,0,0,0,0,0,0
569199,0,0,0,0,0,0,0,0,0,0,0,0
569225,0,0,0,0,0,0,0,0,0,0,0,0
569660,0,0,0,0,0,0,0,0,0,0,0,0
569663,0,0,0,0,0,0,0,0,0,0,0,0
569664,0,0,0,0,0,0,0,0,0,0,0,0
569761,0,0,0,0,0,0,0,0,0,0,0,0
569864,0,0,0,0,0,0,0,0,0,0,0,0
569970,0,0,0,0,0,0,0,0,0,0,0,0
570031,0,0,0,0,0,0,0,0,0,0,0,0
570133,0,0,0,0,0,0,0,0,0,0,0,0
570177,0,0,0,0,0,0,0,0,0,0,0,0
570186,0,0,0,0,0,0,0,0,0,0,0,0
570239,0,0,0,0,0,0,0,0,0,0,0,0
570437,0,0,0,0,0,0,0,0,0,0,0,0
570627,0,0,0,0,0,0,0,0,0,0,0,0
570721,0,0,0,0,0,0,0,0,0,0,0,0
571223,0,0,0,0,0,0,0,0,0,0,0,0
571540,0,0,0,0,0,0,0,0,0,0,0,0
571614,0,0,0,0,0,0,0,0,0,0,0,0
571732,0,0,0,0,0,0,0,0,0,0,0,0
571880,0,0,0,0,0,0,0,0,0,0,0,0
571897,0,0,0,0,0,0,0,0,0,0,0,0
571954,0,0,0,0,0,0,0,0,0,0,0,0
572187,0,0,0,0,0,0,0,0,0,0,0,0
572290,0,0,0,0,0,0,0,0,0,0,0,0
572370,0,0,0,0,0,0,0,0,0,0,0,0
572378,0,0,0,0,0,0,0,0,0,0,0,0
572987,0,0,0,0,0,0,0,0,0,0,0,0
573000,0,0,0,0,0,0,0,0,0,0,0,0
573108,0,0,0,0,0,0,0,0,0,0,0,0
573323,0,0,0,0,0,0,0,0,0,0,0,0
573488,0,0,0,0,0,0,0,0,0,0,0,0
573496,0,0,0,0,0,0,0,0,0,0,0,0
573806,0,0,0,0,0,0,0,0,0,0,0,0
573824,0,0,0,0,0,0,0,0,0,0,0,0
573851,0,0,0,0,0,0,0,0,0,0,0,0
573853,0,0,0,0,0,0,0,0,0,0,0,0
574057,0,0,0,0,0,0,0,0,0,0,0,0
574264,0,0,0,0,0,0,0,0,0,0,0,0
574553,0,0,0,0,0,0,0,0,0,0,0,0
574569,0,0,0,0,0,0,0,0,0,0,0,0
574748,0,0,0,0,0,0,0,0,0,0,0,0
574935,0,0,0,0,0,0,0,0,0,0,0,0
574944,0,0,0,0,0,0,0,0,0,0,0,0
575251,0,0,0,0,0,0,0,0,0,0,0,0
575602,0,0,0,0,0,0,0,0,0,0,0,0
575680,0,0,0,0,0,0,0,0,0,0,0,0
575980,0,0,0,0,0,0,0,0,0,0,0,0
575990,0,0,0,0,0,0,0,0,0,0,0,0
576179,0,0,0,0,0,0,0,0,0,0,0,0
576375,0,0,0,0,0,0,0,0,0,0,0,0
576738,0,0,0,0,0,0,0,0,0,0,0,0
577170,0,0,0,0,0,0,0,0,0,0,0,0
577304,0,0,0,0,0,0,0,0,0,0,0,0
577527,0,0,0,0,0,0,0,0,0,0,0,0
577676,0,0,0,0,0,0,0,0,0,0,0,0
577905,0,0,0,0,0,0,0,0,0,0,0,0
578003,0,0,0,0,0,0,0,0,0,0,0,0
578282,0,0,0,0,0,0,0,0,0,0,0,0
578574,0,0,0,0,0,0,0,0,0,0,0,0
579255,0,0,0,0,0,0,0,0,0,0,0,0
579448,0,0,0,0,0,0,0,0,0,0,0,0
579537,0,0,0,0,0,0,0,0,0,0,0,0
579720,0,0,0,0,0,0,0,0,0,0,0,0
580688,0,0,0,0,0,0,0,0,0,0,0,0
581222,0,0,0,0,0,0,0,0,0,0,0,0
581333,0,0,0,0,0,0,0,0,0,0,0,0
581353,0,0,0,0,0,0,0,0,0,0,0,0
581459,0,0,0,0,0,0,0,0,0,0,0,0
581647,0,0,0,0,0,0,0,0,0,0,0,0
582496,0,0,0,0,0,0,0,0,0,0,0,0
582742,0,0,0,0,0,0,0,0,0,0,0,0
583102,0,0,0,0,0,0,0,0,0,0,0,0
583950,0,0,0,0,0,0,0,0,0,0,0,0
584566,0,0,0,0,0,0,0,0,0,0,0,0
584632,0,0,0,0,0,0,0,0,0,0,0,0
584762,0,0,0,0,0,0,0,0,0,0,0,0
585048,0,0,0,0,0,0,0,0,0,0,0,0
585150,0,0,0,0,0,0,0,0,0,0,0,0
585283,0,0,0,0,0,0,0,0,0,0,0,0
585547,0,0,0,0,0,0,0,0,0,0,0,0
585727,0,0,0,0,0,0,0,0,0,0,0,0
586086,0,0,0,0,0,0,0,0,0,0,0,0
586111,0,0,0,0,0,0,0,0,0,0,0,0
586133,0,0,0,0,0,0,0,0,0,0,0,0
586417,0,0,0,0,0,0,0,0,0,0,0,0
586435,0,0,0,0,0,0,0,0,0,0,0,0
586712,0,0,0,0,0,0,0,0,0,0,0,0
586995,0,0,0,0,0,0,0,0,0,0,0,0
587181,0,0,0,0,0,0,0,0,0,0,0,0
587524,0,0,0,0,0,0,0,0,0,0,0,0
587538,0,0,0,0,0,0,0,0,0,0,0,0
587780,0,0,0,0,0,0,0,0,0,0,0,0
588039,0,0,0,0,0,0,0,0,0,0,0,0
588096,0,0,0,0,0,0,0,0,0,0,0,0
588302,0,0,0,0,0,0,0,0,0,0,0,0
588459,0,0,0,0,0,0,0,0,0,0,0,0
588484,0,0,0,0,0,0,0,0,0,0,0,0
588495,0,0,0,0,0,0,0,0,0,0,0,0
588592,0,0,0,0,0,0,0,0,0,0,0,0
588685,0,0,0,0,0,0,0,0,0,0,0,0
589300,0,0,0,0,0,0,0,0,0,0,0,0
589333,0,0,0,0,0,0,0,0,0,0,0,0
589444,0,0,0,0,0,0,0,0,0,0,0,0
589862,0,0,0,0,0,0,0,0,0,0,0,0
589997,0,0,0,0,0,0,0,0,0,0,0,0
